Stage;TrainRatio;TestRatio;Metric;K;FeatureCount;Features;RowType;Class;SelectionScore;Accuracy;Precision;Recall;F1;DurationMs
STAGE_1_K_METRIC;0.50;0.50;Manhattan;008;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.554478;0.830234;0.607179;0.363386;0.416230;27709
STAGE_1_K_METRIC;0.50;0.50;Manhattan;009;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.544931;0.830978;0.510638;0.057416;0.103226;24087
STAGE_1_K_METRIC;0.50;0.50;Manhattan;009;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.544931;0.830978;0.700000;0.168000;0.270968;24087
STAGE_1_K_METRIC;0.50;0.50;Manhattan;009;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.544931;0.830978;0.424528;0.203620;0.275229;24087
STAGE_1_K_METRIC;0.50;0.50;Manhattan;009;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.544931;0.830978;0.641509;0.484561;0.552097;24087
STAGE_1_K_METRIC;0.50;0.50;Manhattan;009;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.544931;0.830978;0.853940;0.976589;0.911155;24087
STAGE_1_K_METRIC;0.50;0.50;Manhattan;009;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.544931;0.830978;0.538462;0.227273;0.319635;24087
STAGE_1_K_METRIC;0.50;0.50;Manhattan;009;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.544931;0.830978;0.611513;0.352910;0.405385;24087
STAGE_1_K_METRIC;0.50;0.50;Manhattan;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.548131;0.831870;0.578947;0.052632;0.096491;24039
STAGE_1_K_METRIC;0.50;0.50;Manhattan;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.548131;0.831870;0.777778;0.168000;0.276316;24039
STAGE_1_K_METRIC;0.50;0.50;Manhattan;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.548131;0.831870;0.436364;0.217195;0.290030;24039
STAGE_1_K_METRIC;0.50;0.50;Manhattan;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.548131;0.831870;0.652733;0.482185;0.554645;24039
STAGE_1_K_METRIC;0.50;0.50;Manhattan;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.548131;0.831870;0.852422;0.977703;0.910775;24039
STAGE_1_K_METRIC;0.50;0.50;Manhattan;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.548131;0.831870;0.564516;0.227273;0.324074;24039
STAGE_1_K_METRIC;0.50;0.50;Manhattan;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.548131;0.831870;0.643793;0.354165;0.408722;24039
STAGE_1_K_METRIC;0.50;0.50;Manhattan;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.542516;0.831870;0.611111;0.052632;0.096916;23975
STAGE_1_K_METRIC;0.50;0.50;Manhattan;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.542516;0.831870;0.700000;0.168000;0.270968;23975
STAGE_1_K_METRIC;0.50;0.50;Manhattan;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.542516;0.831870;0.454545;0.180995;0.258900;23975
STAGE_1_K_METRIC;0.50;0.50;Manhattan;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.542516;0.831870;0.650165;0.467933;0.544199;23975
STAGE_1_K_METRIC;0.50;0.50;Manhattan;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.542516;0.831870;0.850532;0.980119;0.910739;23975
STAGE_1_K_METRIC;0.50;0.50;Manhattan;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.542516;0.831870;0.580645;0.233766;0.333333;23975
STAGE_1_K_METRIC;0.50;0.50;Manhattan;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.542516;0.831870;0.641166;0.347241;0.402509;23975
STAGE_1_K_METRIC;0.50;0.50;Manhattan;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.534376;0.830829;0.593750;0.045455;0.084444;25897
STAGE_1_K_METRIC;0.50;0.50;Manhattan;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.534376;0.830829;0.769231;0.160000;0.264901;25897
STAGE_1_K_METRIC;0.50;0.50;Manhattan;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.534376;0.830829;0.469136;0.171946;0.251656;25897
STAGE_1_K_METRIC;0.50;0.50;Manhattan;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.534376;0.830829;0.651007;0.460808;0.539638;25897
STAGE_1_K_METRIC;0.50;0.50;Manhattan;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.534376;0.830829;0.847920;0.981048;0.909639;25897
STAGE_1_K_METRIC;0.50;0.50;Manhattan;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.534376;0.830829;0.578947;0.214286;0.312796;25897
STAGE_1_K_METRIC;0.50;0.50;Manhattan;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.534376;0.830829;0.651665;0.338924;0.393846;25897
STAGE_1_K_METRIC;0.50;0.50;Manhattan;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.534200;0.830680;0.600000;0.043062;0.080357;25603
STAGE_1_K_METRIC;0.50;0.50;Manhattan;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.534200;0.830680;0.724138;0.168000;0.272727;25603
STAGE_1_K_METRIC;0.50;0.50;Manhattan;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.534200;0.830680;0.500000;0.176471;0.260870;25603
STAGE_1_K_METRIC;0.50;0.50;Manhattan;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.534200;0.830680;0.646048;0.446556;0.528090;25603
STAGE_1_K_METRIC;0.50;0.50;Manhattan;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.534200;0.830680;0.846819;0.981977;0.909404;25603
STAGE_1_K_METRIC;0.50;0.50;Manhattan;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.534200;0.830680;0.615385;0.207792;0.310680;25603
STAGE_1_K_METRIC;0.50;0.50;Manhattan;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.534200;0.830680;0.655398;0.337310;0.393688;25603
STAGE_1_K_METRIC;0.50;0.50;Manhattan;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.535967;0.831721;0.653846;0.040670;0.076577;27473
STAGE_1_K_METRIC;0.50;0.50;Manhattan;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.535967;0.831721;0.807692;0.168000;0.278146;27473
STAGE_1_K_METRIC;0.50;0.50;Manhattan;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.535967;0.831721;0.518987;0.185520;0.273333;27473
STAGE_1_K_METRIC;0.50;0.50;Manhattan;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.535967;0.831721;0.663121;0.444181;0.532006;27473
STAGE_1_K_METRIC;0.50;0.50;Manhattan;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.535967;0.831721;0.845147;0.983649;0.909153;27473
STAGE_1_K_METRIC;0.50;0.50;Manhattan;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.535967;0.831721;0.681818;0.194805;0.303030;27473
STAGE_1_K_METRIC;0.50;0.50;Manhattan;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.535967;0.831721;0.695102;0.336138;0.395374;27473
STAGE_1_K_METRIC;0.50;0.50;Manhattan;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.526711;0.831573;0.680000;0.040670;0.076749;27854
STAGE_1_K_METRIC;0.50;0.50;Manhattan;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.526711;0.831573;0.840000;0.168000;0.280000;27854
STAGE_1_K_METRIC;0.50;0.50;Manhattan;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.526711;0.831573;0.527778;0.171946;0.259386;27854
STAGE_1_K_METRIC;0.50;0.50;Manhattan;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.526711;0.831573;0.666667;0.437055;0.527977;27854
STAGE_1_K_METRIC;0.50;0.50;Manhattan;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.526711;0.831573;0.844048;0.985507;0.909309;27854
STAGE_1_K_METRIC;0.50;0.50;Manhattan;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.526711;0.831573;0.641026;0.162338;0.259067;27854
STAGE_1_K_METRIC;0.50;0.50;Manhattan;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.526711;0.831573;0.699920;0.327586;0.385415;27854
STAGE_1_K_METRIC;0.50;0.50;Manhattan;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.519119;0.829787;0.653846;0.040670;0.076577;27823
STAGE_1_K_METRIC;0.50;0.50;Manhattan;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.519119;0.829787;0.909091;0.160000;0.272109;27823
STAGE_1_K_METRIC;0.50;0.50;Manhattan;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.519119;0.829787;0.528571;0.167421;0.254296;27823
STAGE_1_K_METRIC;0.50;0.50;Manhattan;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.519119;0.829787;0.652015;0.422803;0.512968;27823
STAGE_1_K_METRIC;0.50;0.50;Manhattan;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.519119;0.829787;0.842390;0.985136;0.908188;27823
STAGE_1_K_METRIC;0.50;0.50;Manhattan;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.519119;0.829787;0.638889;0.149351;0.242105;27823
STAGE_1_K_METRIC;0.50;0.50;Manhattan;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.519119;0.829787;0.704134;0.320897;0.377707;27823
STAGE_1_K_METRIC;0.50;0.50;Manhattan;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.515158;0.829787;0.708333;0.040670;0.076923;25637
STAGE_1_K_METRIC;0.50;0.50;Manhattan;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.515158;0.829787;0.863636;0.152000;0.258503;25637
STAGE_1_K_METRIC;0.50;0.50;Manhattan;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.515158;0.829787;0.486486;0.162896;0.244068;25637
STAGE_1_K_METRIC;0.50;0.50;Manhattan;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.515158;0.829787;0.651079;0.429929;0.517883;25637
STAGE_1_K_METRIC;0.50;0.50;Manhattan;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.515158;0.829787;0.842925;0.985136;0.908499;25637
STAGE_1_K_METRIC;0.50;0.50;Manhattan;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.515158;0.829787;0.666667;0.142857;0.235294;25637
STAGE_1_K_METRIC;0.50;0.50;Manhattan;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.515158;0.829787;0.703188;0.318915;0.373528;25637
STAGE_1_K_METRIC;0.50;0.50;Manhattan;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.514129;0.829638;0.730769;0.045455;0.085586;25586
STAGE_1_K_METRIC;0.50;0.50;Manhattan;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.514129;0.829638;0.900000;0.144000;0.248276;25586
STAGE_1_K_METRIC;0.50;0.50;Manhattan;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.514129;0.829638;0.520548;0.171946;0.258503;25586
STAGE_1_K_METRIC;0.50;0.50;Manhattan;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.514129;0.829638;0.672932;0.425178;0.521106;25586
STAGE_1_K_METRIC;0.50;0.50;Manhattan;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.514129;0.829638;0.841187;0.985136;0.907488;25586
STAGE_1_K_METRIC;0.50;0.50;Manhattan;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.514129;0.829638;0.606061;0.129870;0.213904;25586
STAGE_1_K_METRIC;0.50;0.50;Manhattan;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.514129;0.829638;0.711916;0.316931;0.372477;25586
STAGE_1_K_METRIC;0.50;0.50;Manhattan;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.503517;0.828597;0.720000;0.043062;0.081264;25651
STAGE_1_K_METRIC;0.50;0.50;Manhattan;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.503517;0.828597;0.888889;0.128000;0.223776;25651
STAGE_1_K_METRIC;0.50;0.50;Manhattan;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.503517;0.828597;0.500000;0.153846;0.235294;25651
STAGE_1_K_METRIC;0.50;0.50;Manhattan;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.503517;0.828597;0.661654;0.418052;0.512373;25651
STAGE_1_K_METRIC;0.50;0.50;Manhattan;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.503517;0.828597;0.841129;0.985693;0.907691;25651
STAGE_1_K_METRIC;0.50;0.50;Manhattan;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.503517;0.828597;0.540541;0.129870;0.209424;25651
STAGE_1_K_METRIC;0.50;0.50;Manhattan;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.503517;0.828597;0.692035;0.309754;0.361637;25651
STAGE_1_K_METRIC;0.50;0.50;Manhattan;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.499529;0.828299;0.760000;0.045455;0.085779;26706
STAGE_1_K_METRIC;0.50;0.50;Manhattan;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.499529;0.828299;0.875000;0.112000;0.198582;26706
STAGE_1_K_METRIC;0.50;0.50;Manhattan;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.499529;0.828299;0.537313;0.162896;0.250000;26706
STAGE_1_K_METRIC;0.50;0.50;Manhattan;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.499529;0.828299;0.659176;0.418052;0.511628;26706
STAGE_1_K_METRIC;0.50;0.50;Manhattan;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.499529;0.828299;0.840171;0.985507;0.907054;26706
STAGE_1_K_METRIC;0.50;0.50;Manhattan;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.499529;0.828299;0.545455;0.116883;0.192513;26706
