Stage;TrainRatio;TestRatio;Metric;K;FeatureCount;Features;RowType;Class;SelectionScore;Accuracy;Precision;Recall;F1;DurationMs
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex,sumOfAllNumericValues;MACRO;MACRO;0.539338;0.812721;0.484159;0.366681;0.403581;15178
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;canada;0.549412;0.812163;0.345324;0.144578;0.203822;15935
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;france;0.549412;0.812163;0.301887;0.149533;0.200000;15935
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;japan;0.549412;0.812163;0.362069;0.253012;0.297872;15935
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;uk;0.549412;0.812163;0.516364;0.429003;0.468647;15935
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;usa;0.549412;0.812163;0.864109;0.945269;0.902869;15935
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;west-germany;0.549412;0.812163;0.558442;0.333333;0.417476;15935
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio;MACRO;MACRO;0.549412;0.812163;0.491366;0.375788;0.415114;15935
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.553162;0.814209;0.384058;0.159639;0.225532;15244
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.553162;0.814209;0.314815;0.158879;0.211180;15244
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.553162;0.814209;0.381356;0.271084;0.316901;15244
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.553162;0.814209;0.516854;0.416918;0.461538;15244
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.553162;0.814209;0.864367;0.947356;0.903961;15244
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.553162;0.814209;0.540541;0.310078;0.394089;15244
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.553162;0.814209;0.500332;0.377326;0.418867;15244
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.553609;0.810303;0.344371;0.156627;0.215321;15873
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.553609;0.810303;0.267857;0.140187;0.184049;15873
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.553609;0.810303;0.389313;0.307229;0.343434;15873
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.553609;0.810303;0.517986;0.435045;0.472906;15873
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.553609;0.810303;0.864761;0.940167;0.900889;15873
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.553609;0.810303;0.561644;0.317829;0.405941;15873
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.553609;0.810303;0.490989;0.382847;0.420423;15873
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;canada;0.542823;0.807513;0.375940;0.150602;0.215054;15016
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;france;0.542823;0.807513;0.264151;0.130841;0.175000;15016
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;japan;0.542823;0.807513;0.319728;0.283133;0.300319;15016
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;uk;0.542823;0.807513;0.496503;0.429003;0.460292;15016
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;usa;0.542823;0.807513;0.865113;0.938544;0.900334;15016
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;west-germany;0.542823;0.807513;0.525000;0.325581;0.401914;15016
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,sumOfAllNumericValues;MACRO;MACRO;0.542823;0.807513;0.474406;0.376284;0.408819;15016
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;canada;0.541019;0.807328;0.351724;0.153614;0.213836;15696
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;france;0.541019;0.807328;0.220339;0.121495;0.156627;15696
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;japan;0.541019;0.807328;0.367188;0.283133;0.319728;15696
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;uk;0.541019;0.807328;0.501767;0.429003;0.462541;15696
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;usa;0.541019;0.807328;0.864034;0.938776;0.899856;15696
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;west-germany;0.541019;0.807328;0.519481;0.310078;0.388350;15696
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio;MACRO;MACRO;0.541019;0.807328;0.470755;0.372683;0.406823;15696
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.550458;0.811233;0.392857;0.165663;0.233051;15911
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.550458;0.811233;0.238095;0.140187;0.176471;15911
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.550458;0.811233;0.347518;0.295181;0.319218;15911
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.550458;0.811233;0.530303;0.422961;0.470588;15911
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.550458;0.811233;0.865020;0.942254;0.901987;15911
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.550458;0.811233;0.555556;0.310078;0.398010;15911
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,financialSignDensity,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.550458;0.811233;0.488225;0.379387;0.416554;15911
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.554847;0.812907;0.350000;0.147590;0.207627;16545
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.554847;0.812907;0.298246;0.158879;0.207317;16545
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.554847;0.812907;0.385246;0.283133;0.326389;16545
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.554847;0.812907;0.526316;0.422961;0.469012;16545
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.554847;0.812907;0.863925;0.945269;0.902769;16545
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.554847;0.812907;0.567568;0.325581;0.413793;16545
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,uppercaseLetterRatio,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.554847;0.812907;0.498550;0.380569;0.421151;16545
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,fleschReadingEaseIndex;CLASS;canada;0.534638;0.806770;0.384615;0.135542;0.200445;16562
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,fleschReadingEaseIndex;CLASS;france;0.534638;0.806770;0.262295;0.149533;0.190476;16562
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,fleschReadingEaseIndex;CLASS;japan;0.534638;0.806770;0.328671;0.283133;0.304207;16562
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,fleschReadingEaseIndex;CLASS;uk;0.534638;0.806770;0.496154;0.389728;0.436548;16562
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,fleschReadingEaseIndex;CLASS;usa;0.534638;0.806770;0.861170;0.942254;0.899889;16562
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,fleschReadingEaseIndex;CLASS;west-germany;0.534638;0.806770;0.487179;0.294574;0.367150;16562
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,fleschReadingEaseIndex;MACRO;MACRO;0.534638;0.806770;0.470014;0.365794;0.399786;16562
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,sumOfAllNumericValues;CLASS;canada;0.549777;0.811791;0.404580;0.159639;0.228942;16649
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,sumOfAllNumericValues;CLASS;france;0.549777;0.811791;0.266667;0.149533;0.191617;16649
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,sumOfAllNumericValues;CLASS;japan;0.549777;0.811791;0.337838;0.301205;0.318471;16649
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,sumOfAllNumericValues;CLASS;uk;0.549777;0.811791;0.521569;0.401813;0.453925;16649
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,sumOfAllNumericValues;CLASS;usa;0.549777;0.811791;0.864572;0.944573;0.902804;16649
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,sumOfAllNumericValues;CLASS;west-germany;0.549777;0.811791;0.555556;0.310078;0.398010;16649
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,sumOfAllNumericValues;MACRO;MACRO;0.549777;0.811791;0.491797;0.377807;0.415628;16649
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,vowelToConsonantRatio;CLASS;canada;0.548830;0.810489;0.360294;0.147590;0.209402;16576
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,vowelToConsonantRatio;CLASS;france;0.548830;0.810489;0.250000;0.140187;0.179641;16576
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,vowelToConsonantRatio;CLASS;japan;0.548830;0.810489;0.337748;0.307229;0.321767;16576
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,vowelToConsonantRatio;CLASS;uk;0.548830;0.810489;0.528000;0.398792;0.454389;16576
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,vowelToConsonantRatio;CLASS;usa;0.548830;0.810489;0.863907;0.943646;0.902017;16576
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,vowelToConsonantRatio;CLASS;west-germany;0.548830;0.810489;0.600000;0.325581;0.422111;16576
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,financialSignDensity,vowelToConsonantRatio;MACRO;MACRO;0.548830;0.810489;0.489992;0.377171;0.414888;16576
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;canada;0.542764;0.809373;0.362832;0.123494;0.184270;16685
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;france;0.542764;0.809373;0.311475;0.177570;0.226190;16685
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;japan;0.542764;0.809373;0.345070;0.295181;0.318182;16685
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;uk;0.542764;0.809373;0.507874;0.389728;0.441026;16685
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;usa;0.542764;0.809373;0.861522;0.945037;0.901349;16685
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,sumOfAllNumericValues;CLASS;west-germany;0.542764;0.809373;0.506494;0.302326;0.378641;16685
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,sumOfAllNumericValues;MACRO;MACRO;0.542764;0.809373;0.482545;0.372223;0.408276;16685
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;canada;0.546476;0.810489;0.363636;0.132530;0.194260;14939
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;france;0.546476;0.810489;0.303571;0.158879;0.208589;14939
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;japan;0.546476;0.810489;0.385185;0.313253;0.345515;14939
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;uk;0.546476;0.810489;0.514403;0.377644;0.435540;14939
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;usa;0.546476;0.810489;0.859852;0.946197;0.900961;14939
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,vowelToConsonantRatio;CLASS;west-germany;0.546476;0.810489;0.519481;0.310078;0.388350;14939
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,fleschReadingEaseIndex,vowelToConsonantRatio;MACRO;MACRO;0.546476;0.810489;0.491022;0.373097;0.412202;14939
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity;CLASS;canada;0.548073;0.812535;0.414063;0.159639;0.230435;15106
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity;CLASS;france;0.548073;0.812535;0.250000;0.140187;0.179641;15106
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity;CLASS;japan;0.548073;0.812535;0.340278;0.295181;0.316129;15106
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity;CLASS;uk;0.548073;0.812535;0.507634;0.401813;0.448567;15106
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity;CLASS;usa;0.548073;0.812535;0.866185;0.945733;0.904213;15106
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity;CLASS;west-germany;0.548073;0.812535;0.546667;0.317829;0.401961;15106
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity;MACRO;MACRO;0.548073;0.812535;0.487471;0.376730;0.413491;15106
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex;CLASS;canada;0.545572;0.810675;0.379032;0.141566;0.206140;15845
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex;CLASS;france;0.545572;0.810675;0.288136;0.158879;0.204819;15845
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex;CLASS;japan;0.545572;0.810675;0.342857;0.289157;0.313725;15845
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex;CLASS;uk;0.545572;0.810675;0.513514;0.401813;0.450847;15845
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex;CLASS;usa;0.545572;0.810675;0.864205;0.944573;0.902604;15845
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex;CLASS;west-germany;0.545572;0.810675;0.500000;0.317829;0.388626;15845
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,fleschReadingEaseIndex;MACRO;MACRO;0.545572;0.810675;0.481291;0.375636;0.411127;15845
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,sumOfAllNumericValues;CLASS;canada;0.547857;0.814023;0.389831;0.138554;0.204444;14901
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,sumOfAllNumericValues;CLASS;france;0.547857;0.814023;0.290909;0.149533;0.197531;14901
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,sumOfAllNumericValues;CLASS;japan;0.547857;0.814023;0.333333;0.295181;0.313099;14901
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,sumOfAllNumericValues;CLASS;uk;0.547857;0.814023;0.536585;0.398792;0.457539;14901
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,sumOfAllNumericValues;CLASS;usa;0.547857;0.814023;0.863713;0.949443;0.904551;14901
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,sumOfAllNumericValues;CLASS;west-germany;0.547857;0.814023;0.563380;0.310078;0.400000;14901
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,sumOfAllNumericValues;MACRO;MACRO;0.547857;0.814023;0.496292;0.373597;0.412861;14901
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio;CLASS;canada;0.552532;0.813651;0.376923;0.147590;0.212121;15191
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio;CLASS;france;0.552532;0.813651;0.257576;0.158879;0.196532;15191
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio;CLASS;japan;0.552532;0.813651;0.382114;0.283133;0.325260;15191
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio;CLASS;uk;0.552532;0.813651;0.528226;0.395770;0.452504;15191
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio;CLASS;usa;0.552532;0.813651;0.863540;0.948052;0.903825;15191
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio;CLASS;west-germany;0.552532;0.813651;0.565789;0.333333;0.419512;15191
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;06;longestWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,vowelToConsonantRatio;MACRO;MACRO;0.552532;0.813651;0.495695;0.377793;0.418292;15191
